stu_id,x1sex,x1race,x1stdob,x1txmtscor,x1paredu,x1hhnumber,x1famincome,x1poverty185,x1ses,x1stuedexpct,x1paredexpct,x1region,x4hscompstat,x4evratndclg,x4hs2psmos
10361,1,6,199409,57.9484,2,4,4,0,-0.4024,6,6,2,1,1,3
10362,2,8,199506,47.5221,2,3,2,1,-0.6665,4,11,1,3,0,-7
10363,1,8,199506,60.6167,7,4,7,0,2.3852,8,10,3,1,1,3
10364,2,8,199504,62.869,3,3,4,0,-0.1942,6,8,2,1,1,3
10365,1,8,199509,63.1653,5,10,5,0,1.3874,8,6,2,1,1,3
10366,2,6,199403,50.0945,2,4,2,1,-0.6411,11,10,3,1,0,-7
10367,1,6,199503,44.0846,-8,-8,-8,-8,-0.3113,8,-8,3,1,1,3
10368,1,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,2
10369,1,8,199410,49.7845,3,3,4,0,0.2011,6,8,3,1,1,3
10372,1,8,199503,60.3602,7,5,10,0,2.4948,10,10,1,1,1,3
10373,1,8,199410,67.0259,4,5,7,0,0.5303,6,6,1,1,1,3
10374,1,8,199409,48.3629,2,4,3,0,-0.5983,11,8,3,1,0,-7
10375,1,8,199412,48.5716,3,4,5,0,0.6088,11,11,4,1,1,3
10376,1,8,199507,54.5932,7,3,10,0,1.3761,10,11,4,1,1,3
10377,1,5,199502,42.744,2,4,3,0,-0.601,2,4,4,3,0,-7
10378,2,5,199407,48.7394,1,7,4,0,-0.8871,11,10,3,1,0,-7
10379,2,8,199412,50.0938,5,4,4,0,1.0802,6,8,3,1,1,3
10380,1,3,199500,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,0
10381,1,3,199307,42.52,-8,-8,-8,-8,-0.8968,2,-8,3,-8,-8,-8
10383,1,8,199410,75.4732,5,4,8,0,1.0162,10,10,3,1,1,3
10384,2,3,199505,48.8971,2,6,1,1,-1.2098,8,8,3,-8,-8,-8
10385,1,8,199407,65.2668,5,4,4,0,1.1209,10,10,3,1,1,2
10386,2,6,199504,62.5478,5,4,5,0,1.3874,10,10,3,1,1,3
10387,2,5,199311,47.7633,3,5,2,1,0.1757,2,8,1,-8,-8,-8
10388,1,3,199501,32.5316,2,4,2,1,-0.5465,11,10,4,-8,-8,-8
10389,2,2,199506,62.0757,4,3,8,0,1.1247,10,10,2,-8,-8,-8
10390,1,8,199410,61.931,5,4,9,0,1.5402,6,6,4,1,1,2
10391,1,3,199309,45.8932,2,4,1,1,-0.8371,6,10,1,1,0,-7
10392,2,6,199412,61.5068,4,4,4,0,1.0439,10,8,4,1,1,2
10393,2,8,199508,51.5223,5,4,7,0,1.6071,10,6,2,1,1,3
10394,1,8,199410,65.3406,4,4,7,0,1.0698,8,8,1,-8,-8,-8
10395,2,8,199503,40.7155,-8,-8,-8,-8,0.0131,2,-8,1,1,0,-7
10396,2,8,199411,60.2794,-8,-8,-8,-8,0.5109,10,-8,3,1,1,3
10397,1,3,199506,56.7284,5,3,9,0,0.9828,8,8,1,-8,-8,-8
10398,1,2,199505,52.7865,3,4,5,0,0.0147,8,6,3,1,1,0
10399,2,8,199506,50.4225,4,3,6,0,-0.0227,11,6,2,1,1,3
10400,1,6,199411,65.9557,-8,-8,-8,-8,0.7403,6,-8,1,1,1,3
10401,2,5,199506,40.1711,-8,-8,-8,-8,-0.324,11,-8,3,1,0,-7
10402,1,3,199507,55.2831,5,3,6,0,0.8577,10,8,3,1,1,3
10403,1,8,199507,55.4022,2,5,4,0,-0.4522,11,4,1,-8,-8,-8
10404,1,8,199502,63.518,-8,-8,-8,-8,0.9735,11,-8,2,1,1,2
10405,1,6,199506,47.0685,-8,-8,-8,-8,-0.0993,10,-8,2,-8,-8,-8
10406,2,6,199505,40.3214,2,3,4,0,0.3213,2,10,3,2,0,-7
10408,1,8,199503,49.187,2,7,3,1,-0.3594,4,3,3,1,0,-7
10409,1,8,199412,55.1141,5,4,9,0,1.3204,6,6,3,1,1,2
10410,2,5,199503,43.6678,3,3,4,0,0.0153,11,4,2,1,0,-7
10411,2,2,199502,57.2352,5,4,3,1,1.0151,8,11,2,1,1,2
10412,1,3,199409,37.6426,2,4,3,0,-0.7606,11,4,3,1,0,-7
10413,2,4,199300,-8,1,3,1,1,-8,-8,2,2,-8,-8,-8
10414,2,8,199501,55.1866,2,4,4,0,0.3765,10,10,2,-8,-8,-8
10415,2,8,199501,49.5006,-8,-8,-8,-8,-0.5439,2,-8,3,1,0,-7
10416,2,4,199501,48.2355,-8,-8,-8,-8,-0.4455,11,-8,4,3,0,-7
10417,1,8,199402,52.91,7,2,6,0,1.2036,6,8,3,1,1,2
10418,1,5,199401,45.0642,-8,-8,-8,-8,-0.1342,3,-8,4,-8,-8,-8
10419,2,8,199502,70.54,4,6,6,0,0.9661,10,10,3,1,1,14
10421,2,3,199208,38.7642,-8,-8,-8,-8,-0.5656,10,-8,3,2,1,4
10422,1,3,199504,54.0528,3,4,2,1,0.2344,11,8,2,1,1,20
10423,1,6,199407,40.1284,4,6,11,0,0.7237,11,4,3,1,1,3
10424,1,8,199408,44.9464,3,5,3,1,-0.6931,11,11,2,-8,-8,-8
10425,1,8,199501,55.8075,2,4,7,0,0.3094,4,4,2,1,1,4
10426,1,3,199403,36.6499,3,7,2,1,-0.0306,11,2,3,1,1,-9
10427,1,2,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,3
10428,2,8,199408,44.0551,2,4,4,0,-0.1121,11,6,2,-8,-8,-8
10429,2,3,199504,56.0374,2,3,1,1,-0.8914,10,10,3,1,1,2
10430,2,6,199502,49.9718,4,5,5,0,0.6725,10,6,3,-8,-8,-8
10431,2,3,199508,42.0147,2,4,4,0,-0.43,6,8,4,1,1,2
10432,1,5,199412,58.8136,-8,-8,-8,-8,-0.5845,6,-8,3,-8,-8,-8
10433,2,8,199409,60.0716,3,6,4,0,-0.0817,6,6,2,1,1,3
10434,2,2,199501,51.6623,4,5,8,0,0.1751,11,6,2,1,1,9
10435,1,3,199507,30.0956,2,4,4,0,-0.3755,11,4,3,1,1,3
10436,2,8,199505,47.562,5,4,3,0,0.494,8,6,3,1,1,3
10437,1,8,199501,60.9543,5,4,6,0,1.6709,11,8,2,1,1,2
10438,1,2,199500,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,2
10439,1,3,199308,46.9852,2,4,4,0,-0.43,11,6,2,1,1,11
10440,1,8,199501,29.6709,4,2,3,0,0.2028,2,8,2,-8,-8,-8
10441,1,7,199409,61.2244,3,4,5,0,0.1538,10,10,3,1,1,4
10442,2,5,199503,39.0246,1,5,1,1,-1.2698,11,10,3,1,0,-7
10443,2,3,199501,67.9959,7,3,13,0,1.5335,7,10,3,1,1,3
10444,1,8,199510,47.7958,2,2,1,1,-0.4907,2,2,2,-8,-8,-8
10445,2,8,199409,60.0417,4,5,4,0,0.6538,8,10,2,1,1,3
10446,2,5,199501,43.6101,-8,-8,-8,-8,-0.8685,11,-8,4,1,1,15
10447,1,2,199408,45.1208,2,3,2,0,-0.8993,11,4,3,1,1,2
10448,1,8,199502,66.4937,4,5,4,0,0.4745,10,6,3,1,1,2
10449,1,8,199412,57.9443,5,5,4,0,1.567,8,10,3,1,0,-7
10450,1,2,199411,53.2206,1,5,2,1,-0.9992,6,11,2,-8,-8,-8
10451,2,5,199411,46.6934,1,4,2,1,-1.0941,5,10,3,1,1,2
10452,1,5,199507,39.6972,2,4,4,0,-0.3332,8,5,4,1,1,2
10453,1,5,199508,31.7329,4,4,4,0,0.4963,2,4,3,-8,-8,-8
10454,1,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,4,-8,-8,-8
10456,1,2,199407,64.5262,2,4,3,0,-0.4129,10,10,3,1,1,3
10457,2,8,199412,62.2372,4,7,11,0,0.7665,10,10,3,-8,-8,-8
10458,2,2,199412,50.9527,3,6,3,1,-0.0296,10,10,3,1,1,3
10459,1,3,199309,26.1576,4,6,4,0,0.0332,10,6,3,1,0,-7
10460,2,8,199506,53.4392,2,4,2,1,-0.8132,11,11,3,1,0,-7
10461,1,8,199508,46.5177,4,7,5,0,-0.1646,6,6,4,1,0,-7
10463,2,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
10464,2,8,199406,43.4159,4,4,2,1,0.0588,11,6,1,1,1,2
10465,1,8,199410,31.5178,3,8,2,1,-0.8132,11,6,2,1,1,0
10466,2,8,199311,34.6931,-8,-8,-8,-8,-0.9262,2,-8,3,2,1,3
10467,1,8,199411,42.8389,3,2,1,1,-0.3706,2,11,4,1,0,-7
10468,2,6,199404,48.9682,4,4,2,1,-0.15,6,10,3,1,0,-7
10469,1,3,199401,46.664,-8,-8,-8,-8,-0.6905,2,-8,1,-8,-8,-8
10471,1,8,199411,58.7545,2,2,4,0,-0.5005,8,6,3,1,1,9
10472,2,8,199504,43.5643,4,4,6,0,0.2313,10,8,3,-8,-8,-8
10473,1,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
10474,2,8,199408,41.1708,2,3,5,0,0.7433,7,11,2,-8,-8,-8
10475,1,8,199506,62.4495,4,3,5,0,0.6275,11,6,3,1,1,3
10476,1,5,199410,44.8689,-8,-8,-8,-8,-0.5354,2,-8,2,1,1,2
10477,1,3,199409,44.0625,2,5,5,0,-0.4232,3,3,3,-8,-8,-8
10478,2,6,199308,39.6863,2,3,1,1,-1.1012,3,6,3,2,1,11
10480,2,3,199401,34.8496,2,3,2,1,-0.7751,8,6,1,1,0,-7
10481,2,2,199502,53.9968,4,6,8,0,0.7785,11,6,1,1,1,2
10483,2,8,199412,53.5974,5,5,6,0,0.3681,8,10,2,1,1,3
10484,1,6,199507,42.0284,-8,-8,-8,-8,-0.0692,2,-8,1,1,0,-7
10485,1,3,199408,59.6913,2,3,3,0,-0.4924,9,10,3,1,1,1
10486,2,6,199505,48.4727,4,3,8,0,0.9828,6,6,4,1,1,3
10488,2,8,199411,39.4491,3,4,2,1,-0.012,11,6,1,1,1,2
10489,2,8,199408,43.4398,3,5,2,1,-0.6811,11,6,3,-8,-8,-8
10490,2,6,199201,37.0668,-8,-8,-8,-8,-1.1796,2,-8,2,-8,-8,-8
10491,2,3,199408,49.3065,2,4,1,1,-1.1487,10,4,3,-8,-8,-8
10492,2,5,199503,43.208,2,5,7,0,0.0478,2,10,4,1,1,3
10493,2,8,199312,42.5544,2,2,2,1,-0.3554,11,10,3,-8,-8,-8
10494,1,8,199408,68.0845,7,6,13,0,1.8918,7,10,2,1,1,4
10495,1,8,199403,27.5923,-8,-8,-8,-8,-0.8226,11,-8,3,-8,-8,-8
10496,1,8,199409,50.6754,2,3,3,0,0.0829,3,8,2,1,0,-7
10497,2,8,199501,46.1224,-8,-8,-8,-8,-0.2082,11,-8,4,-8,-8,-8
10498,1,8,199407,49.5608,3,4,3,0,0.4358,6,6,2,1,1,4
10499,2,8,199508,59.2217,5,4,4,0,0.9192,11,6,3,1,1,3
10500,2,8,199410,24.6495,3,4,5,0,0.6763,10,4,3,1,1,20
10501,2,5,199507,42.9584,2,4,4,0,-0.4293,11,2,4,1,1,15
10502,1,8,199410,64.3964,4,4,7,0,0.3498,6,8,1,-8,-8,-8
10503,2,8,199506,51.75,4,6,3,1,0.5768,10,10,3,-8,-8,-8
10504,1,6,199507,66.2524,-8,-8,-8,-8,0.0391,6,-8,1,1,1,2
10505,1,3,199407,50.1894,4,4,6,0,0.3902,6,6,2,-8,-8,-8
10506,1,8,199505,52.5725,4,3,4,0,0.7523,10,10,2,1,1,3
10507,1,3,199504,39.3988,-8,-8,-8,-8,0.5765,11,-8,1,1,1,-9
10508,2,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,2
10509,2,8,199509,26.6466,-8,-8,-8,-8,-0.8952,4,-8,3,1,1,6
10510,2,8,199506,49.4871,-8,-8,-8,-8,0.5008,10,-8,2,1,1,3
10511,1,5,199506,56.3629,2,4,2,1,-0.9069,8,10,4,1,1,2
10512,2,5,199412,51.8892,2,4,2,1,-0.9534,8,11,3,1,1,3
10513,2,5,199412,45.7931,2,3,2,1,-0.7751,11,8,3,2,0,-7
10514,1,3,199508,34.338,2,3,1,1,-1.3682,11,8,3,1,0,-7
10515,2,8,199505,44.3306,3,6,5,0,0.1186,2,4,4,1,1,30
10516,1,8,199502,49.2338,-8,-8,-8,-8,0.0557,11,-8,2,1,0,-7
10517,1,3,199409,54.009,-8,-8,-8,-8,0.0616,9,-8,3,1,1,22
10518,1,8,199505,56.5386,2,5,4,0,-0.5858,4,11,1,1,1,2
10519,1,8,199505,45.7167,4,11,5,1,1.1228,6,6,1,1,1,2
10520,2,5,199410,58.2189,2,4,3,0,-0.482,11,8,2,1,1,3
10521,1,2,199503,65.0842,4,4,3,0,0.8706,10,8,1,1,1,2
10522,2,-9,199300,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8
10523,1,3,199412,28.4646,3,4,2,1,-0.2258,11,5,2,1,0,-7
10524,1,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,3
10525,1,6,199403,48.2598,-8,-8,-8,-8,0.1986,6,-8,2,1,1,1
10526,2,8,199504,40.0434,-8,-8,-8,-8,-0.9138,4,-8,3,-8,-8,-8
10527,2,8,199409,50.7163,-8,-8,-8,-8,-0.2964,10,-8,4,3,0,-7
10528,1,8,199504,40.286,4,4,5,0,0.2883,8,6,2,1,1,14
10529,2,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,15
10530,1,8,199507,47.5417,4,4,8,0,1.5003,11,6,3,-8,-8,-8
10531,2,8,199501,48.3921,-8,-8,-8,-8,-0.3499,6,-8,2,2,0,-7
10532,2,8,199502,48.418,2,4,2,1,-0.8455,10,8,3,3,0,-7
10533,1,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8
10534,2,8,199411,60.7943,-8,-8,-8,-8,1.2371,8,-8,4,1,0,-7
10535,2,8,199501,61.0587,4,5,6,0,0.942,11,6,1,1,1,3
10536,1,5,199505,50.2118,3,5,2,1,-0.5434,2,3,3,-8,-8,-8
10537,1,5,199501,42.0645,-8,-8,-8,-8,-0.2289,10,-8,3,1,1,2
10538,1,-9,-9,-8,-8,-8,-8,-8,-8,-8,-8,4,1,0,-7
10540,1,8,199412,49.5278,4,4,5,0,1.102,10,6,1,1,1,2
10541,2,8,199503,56.284,-8,-8,-8,-8,-0.7212,2,-8,3,1,0,-7
10542,2,8,199312,45.086,2,5,3,1,-0.9536,2,8,1,2,0,-7
10543,1,8,199503,58.1901,-8,-8,-8,-8,0.2128,6,-8,3,1,0,-7
10544,1,5,199408,35.7891,-8,-8,-8,-8,-1.4203,11,-8,4,-8,-8,-8
10545,1,8,199305,38.9965,-8,-8,-8,-8,-0.0471,2,-8,3,1,0,-7
10546,1,8,199508,67.852,4,5,13,0,1.1911,6,6,4,1,1,2
10547,2,8,199406,65.5545,2,4,8,0,-0.2783,8,10,2,-8,-8,-8
10548,2,8,199410,61.868,-8,-8,-8,-8,0.3837,11,-8,4,1,1,3
10549,2,5,199506,39.3102,2,3,2,1,-0.7077,3,8,1,1,0,-7
10550,1,2,199500,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,3
10551,1,6,199507,53.6403,2,5,4,0,0.3765,8,8,1,-8,-8,-8
10552,2,8,199305,52.4213,-8,-8,-8,-8,0.029,6,-8,2,3,0,-7
10553,2,8,199412,54.0808,2,6,4,0,-0.3332,10,8,3,1,1,3
10554,2,5,199507,56.7184,2,4,1,1,-1.1012,8,10,2,1,1,4
10555,2,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,3,-8,-8,-8
10556,1,8,199509,49.4891,2,3,1,1,-0.8725,10,10,4,1,1,4
10557,2,3,199505,28.6255,-8,-8,-8,-8,-0.5139,11,-8,3,1,0,-7
10558,2,5,199501,47.8165,1,9,2,1,-1.1433,11,11,1,1,1,3
10559,2,8,199505,67.4193,5,4,9,0,1.1431,8,10,4,1,1,3
10560,1,8,199409,59.7994,4,4,4,0,0.4189,11,6,3,1,1,3
10561,1,8,199409,49.6761,2,5,3,1,-0.2033,2,2,3,-8,-8,-8
10562,1,3,199410,51.3038,-8,-8,-8,-8,-0.239,8,-8,3,1,1,1
10563,1,8,199506,62.4644,3,4,6,0,0.4149,10,8,1,1,1,3
10564,2,8,199505,63.1411,4,4,3,0,1.1667,8,8,2,1,1,3
10565,1,8,199412,30.3445,2,5,6,0,-0.3007,3,4,2,1,1,28
10566,1,5,199408,50.3011,3,6,5,0,0.3648,8,8,4,-8,-8,-8
10567,1,5,199401,25.8585,4,3,2,1,-0.2881,4,10,4,3,0,-7
10568,1,8,199300,-8,7,4,4,0,-8,-8,2,1,2,0,-7
10569,1,8,199411,47.7157,2,4,3,1,-0.482,11,4,3,1,1,3
10570,1,6,199504,61.0647,2,4,3,0,-0.1431,11,8,2,-8,-8,-8
10571,2,8,199508,45.3828,4,4,3,0,0.1734,11,6,1,1,1,3
10572,2,8,199501,59.6741,2,4,5,0,0.0137,8,2,4,1,1,30
10573,2,5,199306,44.7404,2,5,2,1,-0.7933,2,2,3,1,1,20
10574,2,8,199502,71.0859,7,2,6,0,1.591,10,10,3,1,1,4
10575,1,8,199501,48.2342,5,3,5,0,0.3514,10,10,2,1,1,3
10576,2,8,199501,51.6419,-8,-8,-8,-8,-0.1677,11,-8,3,1,1,2
10577,2,-9,199400,-8,-8,-8,-8,-8,-8,-8,-8,4,3,0,-7
10578,2,8,199408,45.3979,2,3,1,1,-1.2098,4,2,1,1,0,-7
10579,1,8,199503,52.7596,4,4,8,0,0.1099,6,8,2,1,1,3
10580,1,8,199506,66.245,4,5,3,1,0.1874,6,6,4,2,1,22
10581,1,8,199402,46.3058,-8,-8,-8,-8,0.221,11,-8,3,-8,-8,-8
10582,1,6,199409,63.6239,5,4,4,0,0.5911,11,10,3,1,1,2
10583,1,2,199503,56.8533,2,3,7,0,-0.0373,10,11,3,1,1,3
10585,1,4,199403,27.6482,-8,-8,-8,-8,-1.3611,2,-8,2,-8,-8,-8
10586,1,8,199501,51.3325,-8,-8,-8,-8,-0.4469,2,-8,3,3,0,-7
10587,2,2,199201,35.9553,-8,-8,-8,-8,-0.7429,1,-8,3,-8,-8,-8
10588,1,3,199504,54.2941,4,4,9,0,0.8024,10,8,3,1,1,3
10589,2,8,199505,56.8003,4,4,4,0,0.2801,8,8,2,1,1,3
10590,1,5,199504,58.9242,4,6,6,0,0.1524,6,6,2,-8,-8,-8
10591,2,8,199508,68.0132,4,4,5,0,0.0414,10,10,3,1,1,2
10592,2,8,199411,50.8612,4,4,8,0,0.5941,10,10,3,1,1,3
10593,2,8,199502,63.3916,-8,-8,-8,-8,0.6917,6,-8,1,1,1,3
10594,2,8,199508,50.5434,2,8,2,1,-0.8391,11,8,3,1,1,3
10595,2,5,199505,44.9148,-8,-8,-8,-8,-0.765,2,-8,1,2,0,-7
10596,2,8,199502,56.7507,-8,-8,-8,-8,0.421,8,-8,3,1,1,14
10597,1,5,199405,51.6339,1,5,2,1,-1.183,8,8,2,1,0,-7
10598,1,8,199508,68.9579,-8,-8,-8,-8,0.1778,10,-8,3,1,1,2
10599,2,8,199410,65.6452,-8,-8,-8,-8,0.2188,8,-8,3,1,1,0
10600,2,8,199503,43.3391,5,4,8,0,1.1489,8,4,2,-8,-8,-8
10601,2,8,199410,50.2135,5,5,5,0,1.0808,6,10,3,1,1,3
10602,1,5,199301,33.142,-8,-8,-8,-8,-1.1085,11,-8,3,2,0,-7
10603,2,8,199504,58.2733,5,4,9,0,1.3586,6,10,3,1,1,2
10604,1,8,199412,65.8971,4,3,5,0,0.6225,10,6,1,1,1,2
10605,1,8,199412,51.0573,2,6,6,0,-0.2602,11,2,1,-8,-8,-8
10606,1,5,199508,38.5902,1,5,2,1,-1.0251,8,6,4,1,0,-7
10607,2,8,199412,59.3995,2,7,4,0,-0.1277,10,10,4,1,1,3
10608,1,8,199501,58.4142,-8,-8,-8,-8,0.0851,10,-8,1,-8,-8,-8
10609,2,8,199407,39.4414,4,5,13,0,1.0269,8,2,3,1,1,3
10610,1,3,199507,48.2831,2,2,1,1,-1.245,8,6,4,-8,-8,-8
10611,2,8,199501,60.5107,4,4,8,0,0.6856,6,8,4,-8,-8,-8
10612,2,8,199506,64.8807,3,4,7,0,1.1475,6,10,2,1,1,3
10613,2,2,199507,70.4381,5,3,4,0,0.2706,8,6,3,1,1,2
10614,1,8,199501,47.2842,4,6,5,0,0.1856,8,6,1,1,1,1
10615,1,3,199412,65.4518,2,5,2,1,-0.2477,8,8,2,1,1,3
10616,2,5,199503,44.7665,4,5,5,0,0.3672,10,10,2,1,1,3
10617,2,8,199501,51.9333,-8,-8,-8,-8,0.1367,8,-8,2,1,1,3
10618,2,4,199505,33.4505,-8,-8,-8,-8,-0.71,11,-8,2,-8,-8,-8
10619,2,1,199508,52.9208,-8,-8,-8,-8,0.2909,8,-8,4,1,1,3
10620,1,8,199407,51.525,-8,-8,-8,-8,0.0813,6,-8,2,-8,-8,-8
10621,2,8,199405,43.0353,5,6,7,0,0.9587,7,6,1,1,1,2
10622,1,8,199408,59.9258,-8,-8,-8,-8,0.4007,11,-8,2,-8,-8,-8
10623,1,8,199406,46.815,4,3,4,0,0.1543,4,6,2,1,1,2
10624,2,8,199408,48.2558,2,5,2,1,-0.5465,11,3,1,1,0,-7
10625,1,8,199508,53.9947,-8,-8,-8,-8,0.0962,10,-8,3,-8,-8,-8
10626,1,3,199503,63.2938,3,4,2,1,-0.5813,10,10,3,-8,-8,-8
10627,2,4,199209,43.4095,2,7,1,1,-1.2803,2,11,2,3,0,-7
10628,2,2,199501,46.6253,2,4,2,1,-0.8602,6,6,1,1,1,3
10629,2,5,199410,60.2255,2,4,3,0,-0.5771,10,8,3,1,0,-7
10630,2,3,199306,31.3379,-8,-8,-8,-8,-1.0375,4,-8,3,1,1,7
10632,1,8,199412,60.098,2,3,3,0,-0.5592,9,6,1,1,1,2
10633,1,3,199506,41.4801,-8,-8,-8,-8,0.8692,8,-8,4,1,1,3
10634,2,8,199502,49.7993,3,4,2,1,-0.1113,11,4,2,1,1,3
10635,1,2,199502,63.4433,5,4,8,0,1.3326,11,8,2,1,1,2
10636,1,8,199412,44.1769,-8,-8,-8,-8,0.0607,2,-8,1,-8,-8,-8
10637,1,8,199505,56.8395,4,4,6,0,0.49370000000000003,6,6,3,-8,-8,-8
10639,1,6,199408,34.2007,-8,-8,-8,-8,0.1245,11,-8,4,-8,-8,-8
10640,2,8,199408,45.6187,-8,-8,-8,-8,0.0443,11,-8,2,1,1,8
10641,2,2,199400,-8,-8,-8,-8,-8,-8,-8,-8,4,1,1,4
10642,1,8,199411,58.5181,-8,-8,-8,-8,0.5981,6,-8,3,-8,-8,-8
10643,2,5,199503,37.2166,2,8,2,1,-0.7281,11,4,4,1,1,4
10644,2,5,199401,37.2518,2,9,4,1,0.0374,2,11,2,1,0,-7
10645,1,6,199501,48.1008,4,3,4,0,-0.0754,8,10,4,1,1,2
10646,2,6,199507,46.7323,-8,-8,-8,-8,0.3259,11,-8,1,1,0,-7
10647,2,8,199502,64.7951,4,2,3,0,-0.0996,10,10,3,1,1,2
10649,2,8,199507,39.7702,4,6,4,0,0.8831,11,6,3,1,1,3
10650,2,8,199408,48.1363,4,5,13,0,0.7132,2,6,3,1,1,3
10651,2,8,199500,-8,2,5,3,0,-8,-8,11,3,1,1,20
10652,2,2,199508,65.1404,2,5,1,1,-0.7157,11,8,1,1,1,3
10653,1,8,199410,58.6369,4,5,13,0,0.4613,10,6,3,1,1,26
10654,1,2,199501,67.065,3,3,4,0,-0.5142,8,6,2,1,1,3
10655,2,8,199508,68.2583,4,4,13,0,1.0269,10,10,3,1,1,3
10656,1,5,199412,46.0384,1,4,5,0,-0.7147,6,11,2,1,1,3
10657,1,5,199502,41.5779,-8,-8,-8,-8,-0.9176,8,-8,4,-8,-8,-8
10658,1,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,2
10659,2,6,199507,51.5137,2,3,2,1,-0.7751,8,10,3,1,1,2
10660,2,3,199504,49.6401,4,3,6,0,0.9394,10,10,1,2,1,30
10661,2,6,199501,64.3184,5,7,5,0,1.3935,10,10,3,1,1,2
10662,1,8,199501,49.3142,5,5,8,0,1.3306,8,8,2,1,1,2
10663,2,8,199506,48.3826,-8,-8,-8,-8,0.8459,11,-8,1,1,1,2
10664,1,8,199509,51.6894,2,8,4,1,-0.4046,8,8,1,-8,-8,-8
10665,2,8,199411,43.2111,-8,-8,-8,-8,0.621,9,-8,4,1,1,3
10666,2,8,199506,62.9028,4,4,6,0,1.1217,11,8,2,1,1,3
10667,1,6,199412,41.2587,-8,-8,-8,-8,-0.3566,2,-8,4,-8,-8,-8
10668,2,8,199411,40.9487,3,4,3,0,0.1173,11,6,1,1,1,2
10669,1,3,199501,39.9313,4,6,13,0,1.1166,8,8,2,1,1,2
10670,1,5,199512,48.3837,-8,-8,-8,-8,0.0736,6,-8,2,1,0,-7
10671,1,8,199507,44.6276,4,2,3,0,-0.17,6,8,3,1,1,26
10672,2,5,199409,51.1218,3,3,3,0,-0.0289,11,10,4,1,0,-7
10673,1,5,199401,51.4198,2,5,2,1,-0.9551,11,6,2,1,1,2
10674,2,6,199504,60.0416,5,5,5,0,1.1745,8,8,3,1,1,12
10675,2,8,199502,40.7497,-8,-8,-8,-8,-0.3551,2,-8,3,1,0,-7
10677,1,8,199503,50.3951,4,4,4,0,0.5316,11,10,2,1,1,3
10678,2,8,199507,59.5898,-8,-8,-8,-8,1.3101,8,-8,3,-8,-8,-8
10679,1,5,199307,43.4604,-8,-8,-8,-8,-0.6812,11,-8,3,-8,-8,-8
10680,1,6,199507,50.326,4,4,3,0,0.3952,6,6,3,1,1,8
10681,1,2,199500,-8,-8,-8,-8,-8,-8,-8,-8,3,1,1,2
10683,1,3,199405,42.3074,-8,-8,-8,-8,-0.5337,2,-8,4,-8,-8,-8
10684,2,8,199407,49.0479,3,4,1,1,-0.9901,4,11,2,-8,-8,-8
10685,2,5,199305,38.4052,-8,-8,-8,-8,-0.4904,10,-8,3,2,1,3
10686,1,8,199507,40.5723,-8,-8,-8,-8,-0.4583,7,-8,2,1,1,5
10687,1,8,199502,57.8184,4,5,7,0,0.756,10,8,3,1,1,3
10688,2,6,199510,64.2884,2,4,5,0,-0.3173,11,8,3,1,1,3
10689,2,8,199502,54.5261,2,3,2,1,-0.8455,8,10,3,-8,-8,-8
10690,2,8,199504,57.5938,4,4,5,0,0.8375,4,7,2,-8,-8,-8
10691,2,8,199410,52.7325,2,6,2,1,-0.9072,4,11,4,1,1,3
10692,1,8,199402,46.44,-8,-8,-8,-8,0.2587,4,-8,2,1,0,-7
10693,1,5,199501,58.1509,2,5,6,0,-0.1206,2,2,1,1,0,-7
10694,1,8,199409,53.5843,-8,-8,-8,-8,-0.4806,6,-8,3,-8,-8,-8
10695,1,3,199602,44.6832,5,8,3,1,0.6152,2,10,3,1,1,1
10696,2,8,199501,54.0685,4,5,4,0,0.028,8,10,1,1,1,4
10697,1,5,199506,49.179,-8,-8,-8,-8,0.7541,11,-8,1,1,0,-7
10699,2,3,199501,33.5977,-8,-8,-8,-8,-1.1215,11,-8,3,1,1,2
10700,2,5,199412,63.0841,5,3,3,0,1.0828,8,10,3,1,1,2
10701,2,5,199502,39.9234,4,5,9,0,0.8583,8,6,1,1,1,7
10702,1,-9,199500,-8,-8,-8,-8,-8,-8,-8,-8,3,1,0,-7
10703,2,8,199406,43.3737,-8,-8,-8,-8,-0.1597,2,-8,3,-8,-8,-8
10704,1,8,199508,52.1738,-8,-8,-8,-8,0.1241,11,-8,2,1,1,4
10705,2,8,199505,46.7213,4,4,8,0,1.0912,6,6,2,1,1,3
